VisitID,VisitActions,Date,Page,Query_string,User_Agent,Cookie,Referer,TimeStamp,Visitor_ID,Username,Order_ID,Visit_time,Time_per_page,page1,page2,page3,time_gap1,time_gap2,first_dir,Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Filmname,Style,Price,Product_ID
Visit_3904,3,2001-02-23,bargin.asp,-,Browser_5,Cookie_135752,,67807035,VisitorID_4064,,,1614,538.000000,,,,0,0,,,,,,,,,,,,,
Visit_3905,4,2001-02-18,splash.htm,-,Browser_1,Cookie_147744,www.randomreferer2.com,67391488,VisitorID_4065,,,2322,580.500000,splash.htm,main.htm,login.asp,1595,345,,,,,,,,,,,,,
Visit_3905,4,2001-02-19,main.htm,-,Browser_1,Cookie_147744,,67393083,VisitorID_4065,,,2322,580.500000,,,,0,0,,,,,,,,,,,,,
Visit_3905,4,2001-02-19,login.asp,-,Browser_1,Cookie_147744,,67393428,VisitorID_4065,,,2322,580.500000,,,,0,0,,,,,,,,,,,,,
Visit_3905,4,2001-02-19,login.asp,-,Browser_1,Cookie_147744,,67393810,VisitorID_4065,,,2322,580.500000,,,,0,0,,,,,,,,,,,,,
Visit_3906,6,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1677948,Browser_1,Cookie_147744,www.ask_boris.com,0,VisitorID_4065,user_1677948,,3813,635.500000,login.asp?,personal.asp,main.htm,51,1663,,MR,BORIS62815,34024360-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,,,,
Visit_3906,6,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1677948,Browser_1,Cookie_147744,www.ask_boris.com,67746627,VisitorID_4065,user_1677948,,3813,635.500000,login.asp?,personal.asp,main.htm,51,1663,,,,,,,,,,,,,
Visit_3906,6,2001-02-23,personal.asp,-,Browser_1,Cookie_147744,,67746678,VisitorID_4065,,,3813,635.500000,,,,0,0,,,,,,,,,,,,,
Visit_3906,6,2001-02-23,main.htm,-,Browser_1,Cookie_147744,,67748341,VisitorID_4065,,,3813,635.500000,,,,0,0,,,,,,,,,,,,,
Visit_3906,6,2001-02-23,/sci_fi/scifi.htm,-,Browser_1,Cookie_147744,,67748937,VisitorID_4065,,,3813,635.500000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_3906,6,2001-02-23,bargin.asp,-,Browser_1,Cookie_147744,,67749979,VisitorID_4065,,,3813,635.500000,,,,0,0,,,,,,,,,,,,,
Visit_3906,6,2001-02-23,main.htm,-,Browser_1,Cookie_147744,,67750440,VisitorID_4065,,,3813,635.500000,,,,0,0,,,,,,,,,,,,,
Visit_3907,2,2001-02-21,splash.htm,-,Browser_5,Cookie_28250,search.whatever.com,67583406,VisitorID_4066,,,611,305.500000,splash.htm,main.htm,,611,0,,,,,,,,,,,,,
Visit_3907,2,2001-02-21,main.htm,-,Browser_5,Cookie_28250,,67584017,VisitorID_4066,,,611,305.500000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_4798979,Browser_5,Cookie_28250,,0,VisitorID_4066,user_4798979,,2986,373.250000,,,,0,0,,MRS,DORIS125194,21187896-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_3908,8,2001-02-22,login.asp,-,Browser_5,Cookie_28250,www.ask_boris.com,67718102,VisitorID_4066,,,2986,373.250000,login.asp,login.asp?,personal.asp,924,115,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_4798979,Browser_5,Cookie_28250,,67719026,VisitorID_4066,user_4798979,,2986,373.250000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,personal.asp,-,Browser_5,Cookie_28250,,67719141,VisitorID_4066,,,2986,373.250000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,main.htm,-,Browser_5,Cookie_28250,,67719266,VisitorID_4066,,,2986,373.250000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,/horror/horror.htm,-,Browser_5,Cookie_28250,,67719317,VisitorID_4066,,,2986,373.250000,,,,0,0,/horror/,,,,,,,,,,,,
Visit_3908,8,2001-02-22,actorssearch.asp,-,Browser_5,Cookie_28250,,67721072,VisitorID_4066,,,2986,373.250000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,actorssearch.asp?,term0=Newever,Browser_5,Cookie_28250,,67721085,VisitorID_4066,,,2986,373.250000,,,,0,0,,,,,,,,,,,,,
Visit_3908,8,2001-02-22,/horror/bigthingswithteeth.htm,-,Browser_5,Cookie_28250,,67721088,VisitorID_4066,,,2986,373.250000,,,,0,0,/horror/,,,,,,,,,,,,
Visit_3909,1,2001-02-19,splash.htm,-,Browser_1,Cookie_168665,-,67435413,VisitorID_4067,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_391,2,2001-02-24,splash.htm,-,Browser_5,Cookie_22726,www.now_thats_what_i_call_a_search_engine7.com,67906875,VisitorID_4068,,,520,260.000000,splash.htm,main.htm,,520,0,,,,,,,,,,,,,
Visit_391,2,2001-02-24,main.htm,-,Browser_5,Cookie_22726,,67907395,VisitorID_4068,,,520,260.000000,,,,0,0,,,,,,,,,,,,,
Visit_3910,3,2001-02-24,main.htm,-,Browser_1,Cookie_168665,www.sistersite15.com,67890401,VisitorID_4069,,,719,239.666667,main.htm,/children/children.htm,/children/thebuppets.htm,352,367,,,,,,,,,,,,,
Visit_3910,3,2001-02-24,/children/children.htm,-,Browser_1,Cookie_168665,,67890753,VisitorID_4069,,,719,239.666667,,,,0,0,/children/,,,,,,,,,,,,
Visit_3910,3,2001-02-24,/children/thebuppets.htm,-,Browser_1,Cookie_168665,,67891120,VisitorID_4069,,,719,239.666667,,,,0,0,/children/,,,,,,,,,,,,
Visit_3911,3,2001-02-21,splash.htm,-,Browser_1,Cookie_16809,-,67602413,VisitorID_4070,,,2374,791.333333,splash.htm,main.htm,login.asp,1046,1328,,,,,,,,,,,,,
Visit_3911,3,2001-02-21,main.htm,-,Browser_1,Cookie_16809,,67603459,VisitorID_4070,,,2374,791.333333,,,,0,0,,,,,,,,,,,,,
Visit_3911,3,2001-02-21,login.asp,-,Browser_1,Cookie_16809,,67604787,VisitorID_4070,,,2374,791.333333,,,,0,0,,,,,,,,,,,,,
Visit_3912,1,2001-02-21,splash.htm,-,Browser_3,Cookie_53663,www.now_thats_what_i_call_a_search_engine7.com,67626486,VisitorID_4071,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3913,5,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_4649154,Browser_3,Cookie_53663,,0,VisitorID_4071,user_4649154,,2890,578.000000,,,,0,0,,MR,BORIS7905,53729249-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,,,,
Visit_3913,5,2001-02-22,main.htm,-,Browser_3,Cookie_53663,www.the_end_of_the_internet.org,67660283,VisitorID_4071,,,2890,578.000000,main.htm,login.asp,login.asp,1015,397,,,,,,,,,,,,,
Visit_3913,5,2001-02-22,login.asp,-,Browser_3,Cookie_53663,,67661298,VisitorID_4071,,,2890,578.000000,,,,0,0,,,,,,,,,,,,,
Visit_3913,5,2001-02-22,login.asp,-,Browser_3,Cookie_53663,,67661695,VisitorID_4071,,,2890,578.000000,,,,0,0,,,,,,,,,,,,,
Visit_3913,5,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_4649154,Browser_3,Cookie_53663,,67663130,VisitorID_4071,user_4649154,,2890,578.000000,,,,0,0,,,,,,,,,,,,,
Visit_3913,5,2001-02-22,personal.asp,-,Browser_3,Cookie_53663,,67663173,VisitorID_4071,,,2890,578.000000,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1952598,Browser_1,Cookie_81580,,0,VisitorID_4072,user_1952598,,3424,489.142857,,,,0,0,,MRS,DORIS122170,92176596-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_3914,7,2001-02-23,splash.htm,-,Browser_1,Cookie_81580,-,67786379,VisitorID_4072,,,3424,489.142857,splash.htm,main.htm,login.asp,819,351,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,main.htm,-,Browser_1,Cookie_81580,,67787198,VisitorID_4072,,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,login.asp,-,Browser_1,Cookie_81580,,67787549,VisitorID_4072,,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,login.asp,-,Browser_1,Cookie_81580,,67788151,VisitorID_4072,,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1952598,Browser_1,Cookie_81580,,67788314,VisitorID_4072,user_1952598,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,personal.asp,-,Browser_1,Cookie_81580,,67788365,VisitorID_4072,,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3914,7,2001-02-23,main.htm,-,Browser_1,Cookie_81580,,67789803,VisitorID_4072,,,3424,489.142857,,,,0,0,,,,,,,,,,,,,
Visit_3915,1,2001-02-18,splash.htm,-,Browser_0,Cookie_11350,www.online_information_for_everyone.co.uk,67360304,VisitorID_4073,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3916,2,2001-02-18,splash.htm,-,Browser_4,-,www.where_did_you_last_see_it.co.uk,67367840,,,,433,216.500000,splash.htm,main.htm,,433,0,,,,,,,,,,,,,
Visit_3916,2,2001-02-18,main.htm,-,Browser_4,-,,67368273,,,,433,216.500000,,,,0,0,,,,,,,,,,,,,
Visit_3917,4,2001-02-21,splash.htm,-,Browser_5,Cookie_164363,www.now_thats_what_i_call_a_search_engine7.com,67592276,VisitorID_4074,,,2454,613.500000,splash.htm,main.htm,/sci_fi/scifi.htm,771,367,,,,,,,,,,,,,
Visit_3917,4,2001-02-21,main.htm,-,Browser_5,Cookie_164363,,67593047,VisitorID_4074,,,2454,613.500000,,,,0,0,,,,,,,,,,,,,
Visit_3917,4,2001-02-21,/sci_fi/scifi.htm,-,Browser_5,Cookie_164363,,67593414,VisitorID_4074,,,2454,613.500000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_3917,4,2001-02-21,/horror/bigthingswithteeth.htm,-,Browser_5,Cookie_164363,,67594730,VisitorID_4074,,,2454,613.500000,,,,0,0,/horror/,,,,,,,,,,,,
Visit_3918,3,2001-02-22,splash.htm,-,Browser_3,Cookie_17933,www.randomreferer2.com,67707453,VisitorID_4075,,,1036,345.333333,splash.htm,main.htm,login.asp,684,352,,,,,,,,,,,,,
Visit_3918,3,2001-02-22,main.htm,-,Browser_3,Cookie_17933,,67708137,VisitorID_4075,,,1036,345.333333,,,,0,0,,,,,,,,,,,,,
Visit_3918,3,2001-02-22,login.asp,-,Browser_3,Cookie_17933,,67708489,VisitorID_4075,,,1036,345.333333,,,,0,0,,,,,,,,,,,,,
Visit_3919,5,2001-02-22,/drama/rebelwithoutaclue.htm,-,Browser_4,Cookie_140254,www.ask_boris.com,67703227,VisitorID_4076,,,3017,603.400000,/drama/rebelwithoutaclue.htm,main.htm,/children/children.htm,370,932,/drama/,,,,,,,,,,,,
Visit_3919,5,2001-02-22,main.htm,-,Browser_4,Cookie_140254,,67703597,VisitorID_4076,,,3017,603.400000,,,,0,0,,,,,,,,,,,,,
Visit_3919,5,2001-02-22,/children/children.htm,-,Browser_4,Cookie_140254,,67704529,VisitorID_4076,,,3017,603.400000,,,,0,0,/children/,,,,,,,,,,,,
Visit_3919,5,2001-02-22,/children/thebuppetsgotolondon.htm,-,Browser_4,Cookie_140254,,67705477,VisitorID_4076,,,3017,603.400000,,,,0,0,/children/,,,,,,,,,,,,
Visit_3919,5,2001-02-22,/children/children.htm,-,Browser_4,Cookie_140254,,67706244,VisitorID_4076,,,3017,603.400000,,,,0,0,/children/,,,,,,,,,,,,
Visit_392,1,2001-02-22,splash.htm,-,Browser_2,-,www.the_end_of_the_internet.org,67733310,,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3920,5,2001-02-23,/children/thebuppets.htm,-,Browser_4,Cookie_140254,www.rebellost.com,67752098,VisitorID_4077,,,1967,393.400000,/children/thebuppets.htm,/children/children.htm,/children/thebuppetsgotolondon.htm,237,559,/children/,,,,,,,,,,,,
Visit_3920,5,2001-02-23,/children/children.htm,-,Browser_4,Cookie_140254,,67752335,VisitorID_4077,,,1967,393.400000,,,,0,0,/children/,,,,,,,,,,,,
Visit_3920,5,2001-02-23,/children/thebuppetsgotolondon.htm,-,Browser_4,Cookie_140254,,67752894,VisitorID_4077,,,1967,393.400000,,,,0,0,/children/,,,,,,,,,,,,
Visit_3920,5,2001-02-23,main.htm,-,Browser_4,Cookie_140254,,67752909,VisitorID_4077,,,1967,393.400000,,,,0,0,,,,,,,,,,,,,
Visit_3920,5,2001-02-23,/drama/drama.htm,-,Browser_4,Cookie_140254,,67754065,VisitorID_4077,,,1967,393.400000,,,,0,0,/drama/,,,,,,,,,,,,
Visit_3921,1,2001-02-24,splash.htm,-,Browser_2,Cookie_51284,-,67865206,VisitorID_4078,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3922,3,2001-02-23,splash.htm,-,Browser_4,Cookie_49181,www.where_did_you_last_see_it.co.uk,67778451,VisitorID_4079,,,1095,365.000000,splash.htm,main.htm,login.asp,29,1066,,,,,,,,,,,,,
Visit_3922,3,2001-02-23,main.htm,-,Browser_4,Cookie_49181,,67778480,VisitorID_4079,,,1095,365.000000,,,,0,0,,,,,,,,,,,,,
Visit_3922,3,2001-02-23,login.asp,-,Browser_4,Cookie_49181,,67779546,VisitorID_4079,,,1095,365.000000,,,,0,0,,,,,,,,,,,,,
Visit_3923,4,2001-02-24,login.asp?,randomstuff&morerandomgobuldygook&username=user_1228040,Browser_4,Cookie_49181,www.now_thats_what_i_call_a_search_engine7.com,0,VisitorID_4079,user_1228040,,527,131.750000,login.asp?,personal.asp,main.htm,24,361,,MR,BORIS135015,60195515-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,,,,
Visit_3923,4,2001-02-24,login.asp?,randomstuff&morerandomgobuldygook&username=user_1228040,Browser_4,Cookie_49181,www.now_thats_what_i_call_a_search_engine7.com,67881950,VisitorID_4079,user_1228040,,527,131.750000,login.asp?,personal.asp,main.htm,24,361,,,,,,,,,,,,,
Visit_3923,4,2001-02-24,personal.asp,-,Browser_4,Cookie_49181,,67881974,VisitorID_4079,,,527,131.750000,,,,0,0,,,,,,,,,,,,,
Visit_3923,4,2001-02-24,main.htm,-,Browser_4,Cookie_49181,,67882335,VisitorID_4079,,,527,131.750000,,,,0,0,,,,,,,,,,,,,
Visit_3923,4,2001-02-24,/drama/drama.htm,-,Browser_4,Cookie_49181,,67882477,VisitorID_4079,,,527,131.750000,,,,0,0,/drama/,,,,,,,,,,,,
Visit_3924,5,2001-02-24,splash.htm,-,Browser_2,Cookie_36438,www.sistersite15.com,67888066,VisitorID_4080,,,2439,487.800000,splash.htm,main.htm,/drama/drama.htm,315,325,,,,,,,,,,,,,
Visit_3924,5,2001-02-24,main.htm,-,Browser_2,Cookie_36438,,67888381,VisitorID_4080,,,2439,487.800000,,,,0,0,,,,,,,,,,,,,
Visit_3924,5,2001-02-24,/drama/drama.htm,-,Browser_2,Cookie_36438,,67888706,VisitorID_4080,,,2439,487.800000,,,,0,0,/drama/,,,,,,,,,,,,
Visit_3924,5,2001-02-24,/drama/tokillacanary.htm,-,Browser_2,Cookie_36438,,67889219,VisitorID_4080,,,2439,487.800000,,,,0,0,/drama/,,,,,,,,,,,,
Visit_3924,5,2001-02-24,main.htm,-,Browser_2,Cookie_36438,,67890505,VisitorID_4080,,,2439,487.800000,,,,0,0,,,,,,,,,,,,,
Visit_3925,4,2001-02-24,splash.htm,-,Browser_5,Cookie_133908,www.now_thats_what_i_call_a_search_engine7.com,67867374,VisitorID_4081,,,3160,790.000000,splash.htm,main.htm,/sci_fi/scifi.htm,1247,532,,,,,,,,,,,,,
Visit_3925,4,2001-02-24,main.htm,-,Browser_5,Cookie_133908,,67868621,VisitorID_4081,,,3160,790.000000,,,,0,0,,,,,,,,,,,,,
Visit_3925,4,2001-02-24,/sci_fi/scifi.htm,-,Browser_5,Cookie_133908,,67869153,VisitorID_4081,,,3160,790.000000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_3925,4,2001-02-24,bargin.asp,-,Browser_5,Cookie_133908,,67870534,VisitorID_4081,,,3160,790.000000,,,,0,0,,,,,,,,,,,,,
Visit_3926,1,2001-02-20,splash.htm,-,Browser_4,Cookie_25965,www.randomreferer4.com,67539250,VisitorID_4082,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3927,5,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_475005,Browser_4,Cookie_25965,,0,VisitorID_4082,user_475005,,2894,578.800000,,,,0,0,,MRS,DORIS124860,90526905-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,,,,
Visit_3927,5,2001-02-21,main.htm,-,Browser_4,Cookie_25965,www.sistersite15.com,67596556,VisitorID_4082,,,2894,578.800000,main.htm,login.asp,login.asp,1115,1502,,,,,,,,,,,,,
Visit_3927,5,2001-02-21,login.asp,-,Browser_4,Cookie_25965,,67597671,VisitorID_4082,,,2894,578.800000,,,,0,0,,,,,,,,,,,,,
Visit_3927,5,2001-02-21,login.asp,-,Browser_4,Cookie_25965,,67599173,VisitorID_4082,,,2894,578.800000,,,,0,0,,,,,,,,,,,,,
Visit_3927,5,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_475005,Browser_4,Cookie_25965,,67599448,VisitorID_4082,user_475005,,2894,578.800000,,,,0,0,,,,,,,,,,,,,
Visit_3927,5,2001-02-21,personal.asp,-,Browser_4,Cookie_25965,,67599450,VisitorID_4082,,,2894,578.800000,,,,0,0,,,,,,,,,,,,,
Visit_3928,5,2001-02-24,main.htm,-,Browser_4,Cookie_25965,-,67871647,VisitorID_4082,,,5376,1075.200000,main.htm,/western/western.htm,/western/clutchbassidyandthecundancekid.htm,963,1646,,,,,,,,,,,,,
Visit_3928,5,2001-02-24,/western/western.htm,-,Browser_4,Cookie_25965,,67872610,VisitorID_4082,,,5376,1075.200000,,,,0,0,/western/,,,,,,,,,,,,
Visit_3928,5,2001-02-24,/western/clutchbassidyandthecundancekid.htm,-,Browser_4,Cookie_25965,,67874256,VisitorID_4082,,,5376,1075.200000,,,,0,0,/western/,,,,,,,,,,,,
Visit_3928,5,2001-02-24,purchase.asp,-,Browser_4,Cookie_25965,,67875265,VisitorID_4082,,,5376,1075.200000,,,,0,0,,,,,,,,,,,,,
Visit_3928,5,2001-02-24,/western/clutchbassidyandthecundancekid.htm,-,Browser_4,Cookie_25965,,67877023,VisitorID_4082,,,5376,1075.200000,,,,0,0,/western/,,,,,,,,,,,,
Visit_3929,1,2001-02-22,splash.htm,-,Browser_3,Cookie_73309,-,67662853,VisitorID_4083,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,login.asp?,randomstuff&morerandomgobuldygook&username=user_2522267,Browser_1,Cookie_27767,,0,VisitorID_4084,user_2522267,,9237,659.785714,,,,0,0,,MRS,DORIS105263,41027332-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_393,14,2001-02-24,splash.htm,-,Browser_1,Cookie_27767,www.youngpersons.com,67827563,VisitorID_4084,,,9237,659.785714,splash.htm,main.htm,login.asp,1133,1312,,,,,,,,,,,,,
Visit_393,14,2001-02-24,main.htm,-,Browser_1,Cookie_27767,,67828696,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,login.asp,-,Browser_1,Cookie_27767,,67830008,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,login.asp,-,Browser_1,Cookie_27767,,67831249,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,login.asp?,randomstuff&morerandomgobuldygook&username=user_2522267,Browser_1,Cookie_27767,,67831966,VisitorID_4084,user_2522267,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,personal.asp,-,Browser_1,Cookie_27767,,67832048,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,main.htm,-,Browser_1,Cookie_27767,,67833394,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,keyword_search.asp,-,Browser_1,Cookie_27767,,67834586,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,keyword_search.asp?,term0=Spoof&term1=Helicopter,Browser_1,Cookie_27767,,67834643,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,/humour/helicopter.htm,-,Browser_1,Cookie_27767,,67834645,VisitorID_4084,,,9237,659.785714,,,,0,0,/humour/,,,,,,,,,,,,
Visit_393,14,2001-02-24,purchase.asp,-,Browser_1,Cookie_27767,,67835630,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,purchase.asp?,randomstuff940&order_no=Order_ID_70480441,Browser_1,Cookie_27767,,67836608,VisitorID_4084,,Order_ID_70480441,9237,659.785714,,,,0,0,,,,,,,,,,Helicoptor,Comedy,9.990000,1021
Visit_393,14,2001-02-24,confirm.asp,-,Browser_1,Cookie_27767,,67836667,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_393,14,2001-02-24,main.htm,-,Browser_1,Cookie_27767,,67836800,VisitorID_4084,,,9237,659.785714,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,login.asp?,randomstuff&morerandomgobuldygook&username=user_4335620,Browser_2,Cookie_105678,,0,VisitorID_4085,user_4335620,,8744,672.615385,,,,0,0,,MISS,DORIS143332,26735632-Boris Road-Doris Town,UK,F,31-40,Family,Children,,,,
Visit_3930,13,2001-02-18,splash.htm,-,Browser_2,Cookie_105678,www.sistersite15.com,67386765,VisitorID_4085,,,8744,672.615385,splash.htm,main.htm,login.asp,839,1035,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,main.htm,-,Browser_2,Cookie_105678,,67387604,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,login.asp,-,Browser_2,Cookie_105678,,67388639,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,login.asp,-,Browser_2,Cookie_105678,,67389499,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,login.asp?,randomstuff&morerandomgobuldygook&username=user_4335620,Browser_2,Cookie_105678,,67390617,VisitorID_4085,user_4335620,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-18,personal.asp,-,Browser_2,Cookie_105678,,67390707,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-19,main.htm,-,Browser_2,Cookie_105678,,67392173,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-19,keyword_search.asp,-,Browser_2,Cookie_105678,,67392719,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-19,keyword_search.asp?,term0=Bobert,Browser_2,Cookie_105678,,67392758,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-19,/humour/mrbob.htm,-,Browser_2,Cookie_105678,,67392759,VisitorID_4085,,,8744,672.615385,,,,0,0,/humour/,,,,,,,,,,,,
Visit_3930,13,2001-02-19,main.htm,-,Browser_2,Cookie_105678,,67393135,VisitorID_4085,,,8744,672.615385,,,,0,0,,,,,,,,,,,,,
Visit_3930,13,2001-02-19,/children/children.htm,-,Browser_2,Cookie_105678,,67393961,VisitorID_4085,,,8744,672.615385,,,,0,0,/children/,,,,,,,,,,,,
Visit_3930,13,2001-02-19,/children/bogustheclown.htm,-,Browser_2,Cookie_105678,,67395509,VisitorID_4085,,,8744,672.615385,,,,0,0,/children/,,,,,,,,,,,,
Visit_3931,2,2001-02-24,splash.htm,-,Browser_5,Cookie_29774,www.online_information_for_everyone.co.uk,67837206,VisitorID_4086,,,237,118.500000,splash.htm,main.htm,,237,0,,,,,,,,,,,,,
Visit_3931,2,2001-02-24,main.htm,-,Browser_5,Cookie_29774,,67837443,VisitorID_4086,,,237,118.500000,,,,0,0,,,,,,,,,,,,,
Visit_3932,3,2001-02-24,splash.htm,-,Browser_5,Cookie_101552,www.ask_boris.com,67884663,VisitorID_4087,,,1356,452.000000,splash.htm,main.htm,bargin.asp,427,929,,,,,,,,,,,,,
Visit_3932,3,2001-02-24,main.htm,-,Browser_5,Cookie_101552,,67885090,VisitorID_4087,,,1356,452.000000,,,,0,0,,,,,,,,,,,,,
Visit_3932,3,2001-02-24,bargin.asp,-,Browser_5,Cookie_101552,,67886019,VisitorID_4087,,,1356,452.000000,,,,0,0,,,,,,,,,,,,,
Visit_3933,1,2001-02-21,splash.htm,-,Browser_2,-,www.randomreferer3.com,67573701,,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_3934,3,2001-02-24,splash.htm,-,Browser_2,Cookie_72538,www.where_did_you_last_see_it.co.uk,67908300,VisitorID_4088,,,393,131.000000,splash.htm,main.htm,login.asp,273,120,,,,,,,,,,,,,
Visit_3934,3,2001-02-24,main.htm,-,Browser_2,Cookie_72538,,67908573,VisitorID_4088,,,393,131.000000,,,,0,0,,,,,,,,,,,,,
Visit_3934,3,2001-02-24,login.asp,-,Browser_2,Cookie_72538,,67908693,VisitorID_4088,,,393,131.000000,,,,0,0,,,,,,,,,,,,,
Visit_3935,5,2001-02-20,splash.htm,-,Browser_5,Cookie_110224,www.now_thats_what_i_call_a_search_engine7.com,67480547,VisitorID_4089,,,5795,1159.000000,splash.htm,main.htm,/sci_fi/scifi.htm,1713,821,,,,,,,,,,,,,
Visit_3935,5,2001-02-20,main.htm,-,Browser_5,Cookie_110224,,67482260,VisitorID_4089,,,5795,1159.000000,,,,0,0,,,,,,,,,,,,,
Visit_3935,5,2001-02-20,/sci_fi/scifi.htm,-,Browser_5,Cookie_110224,,67483081,VisitorID_4089,,,5795,1159.000000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_3935,5,2001-02-20,/adventure/bigmaze.htm,-,Browser_5,Cookie_110224,,67484803,VisitorID_4089,,,5795,1159.000000,,,,0,0,/adventure/,,,,,,,,,,,,
Visit_3935,5,2001-02-20,main.htm,-,Browser_5,Cookie_110224,,67486342,VisitorID_4089,,,5795,1159.000000,,,,0,0,,,,,,,,,,,,,
Visit_3936,3,2001-02-22,/humour/comedy.htm,-,Browser_5,Cookie_110224,www.randomreferer3.com,67737223,VisitorID_4089,,,2020,673.333333,/humour/comedy.htm,/humour/helicopter.htm,main.htm,1324,696,/humour/,,,,,,,,,,,,
Visit_3936,3,2001-02-23,/humour/helicopter.htm,-,Browser_5,Cookie_110224,,67738547,VisitorID_4089,,,2020,673.333333,,,,0,0,/humour/,,,,,,,,,,,,
Visit_3936,3,2001-02-23,main.htm,-,Browser_5,Cookie_110224,,67739243,VisitorID_4089,,,2020,673.333333,,,,0,0,,,,,,,,,,,,,
